budget,genres,id,original_title,popularity,production_companies,release_date,revenue,runtime,title,vote_average,vote_count
3000000.0,['Documentary'],43942.0,Freakonomics,7.006,"['Chad Troutwine Films', 'Green Film Company', 'Human Worldwide', 'Loki Films']",2010,103735.0,93.0,Freakonomics,6.6,65.0
15000000.0,"['Drama', 'Romance', 'Music']",45272.0,Country Strong,8.547,"['Maguire Entertainment', 'Screen Gems', 'Sony Pictures Home Entertainment']",2010,20601987.0,117.0,Country Strong,6.4,145.0
20000000.0,"['Drama', 'Horror', 'Mystery']",41402.0,Let Me In,8.324,"['Hammer Film Productions', 'EFTI', 'Overture Films', 'Exclusive Media']",2010,24145613.0,116.0,Let Me In,6.7,1187.0
170000000.0,"['Adventure', 'Action', 'Science Fiction']",20526.0,TRON: Legacy,17.149,"['Revolution Sun Studios', 'Walt Disney Pictures', 'LivePlanet', 'Prana Studios', 'Sean Bailey Productions', 'Kontsept Film Company']",2010,400062763.0,125.0,TRON: Legacy,6.4,4793.0
15000000.0,"['Comedy', 'Family']",38843.0,Ramona and Beezus,7.598,"['Dune Entertainment', 'Di Novi Pictures']",2010,27293743.0,103.0,Ramona and Beezus,6.3,517.0
0.0,['Documentary'],89704.0,Happy People: A Year in the Taiga,5.2639999999999985,['Studio Babelsberg'],2010,338987.0,94.0,Happy People: A Year in the Taiga,7.7,69.0
5000000.0,['Drama'],38568.0,Howl,7.359,"['Rabbit Bandini Productions', 'Werc Werk Works']",2010,1183258.0,84.0,Howl,6.7,110.0
100000000.0,"['War', 'Action', 'Adventure', 'Drama', 'Thriller']",22972.0,Green Zone,14.004,"['Universal Pictures', 'StudioCanal', 'Relativity Media', 'Working Title Films', 'Dentsu']",2010,94882889.0,115.0,Green Zone,6.4,1342.0
45000000.0,"['Thriller', 'Mystery']",11439.0,The Ghost Writer,11.664,"['R.P. Productions', 'Studio Babelsberg', 'Runteam', 'France 2 Cinéma']",2010,60222298.0,128.0,The Ghost Writer,6.8,1273.0
15000000.0,['Comedy'],23706.0,All About Steve,7.744,"['Fox 2000 Pictures', 'Dune Entertainment III', 'Fortis Films', 'Dune Entertainment', 'Radar Pictures']",2009,40105542.0,99.0,All About Steve,4.9,620.0
7500000.0,"['Drama', 'Romance']",24684.0,An Education,9.649,['BBC Films'],2009,26096852.0,100.0,An Education,6.9,810.0
30000000.0,"['Adventure', 'Fantasy', 'Mystery']",8054.0,The Imaginarium of Doctor Parnassus,11.688,"['Téléfilm Canada', 'Infinity Features Entertainment', 'Davis-Films', 'The Movie Network', 'Canadian Film or Video Production Tax Credit Fund (CPTC)', 'British Columbia Film', 'Province of British Columbia Film Incentive BC', 'Movie Central', 'Poo Poo Pictures', 'Parnassus Productions']",2009,64352607.0,123.0,The Imaginarium of Doctor Parnassus,6.4,1798.0
1700000.0,['Drama'],17680.0,The Girlfriend Experience,7.894,"['Magnolia Pictures', '2929 Productions', 'Extension 765']",2009,1007962.0,77.0,The Girlfriend Experience,5.2,155.0
0.0,['Drama'],33997.0,Desert Flower,7.647,"['Backup Media', 'Torus', 'Desert Flower']",2009,14631377.0,120.0,Desert Flower,7.4,205.0
0.0,"['Comedy', 'Mystery']",15159.0,The Pink Panther 2,10.308,"['Columbia Pictures', 'Robert Simonds Productions', 'Metro-Goldwyn-Mayer']",2009,75871032.0,92.0,The Pink Panther 2,5.7,652.0
0.0,"['Documentary', 'Family']",36970.0,Oceans,7.301,"['Disneynature', 'TPS Star', 'Participant Media', 'Conseil Régional du Calvados', 'Région Bretagne', 'Ministère du Développement Durable et de la Mer', 'JMH-TSR', 'HH Sheikha Salama bint Hamdan Al Nahyan', ""Conseil Général des Côtes d'Armor"", 'Conseil Général du Morbihan', 'Région Basse-Normandie', ""Centre national du cinéma et de l'image animée"", 'Canal+', 'France 3 Cinéma', 'France 2 Cinéma', 'France Télévisions', 'Galatée Films', 'Pathé!', 'Notro Films', 'PROCIREP', 'Angoa-Agicoa']",2009,19406406.0,84.0,Oceans,7.2,194.0
58000000.0,['Comedy'],24438.0,Did You Hear About the Morgans?,10.063,"['Banter', 'Columbia Pictures', 'Relativity Media', 'Castle Rock Entertainment']",2009,85280250.0,103.0,Did You Hear About the Morgans?,5.3,609.0
3400000.0,"['Horror', 'Thriller']",21407.0,The Collector,13.217,"['Imaginarium Entertainment Group', 'Fortress Features', 'LD Entertainment']",2009,114000000.0,88.0,The Collector,6.3,717.0
18000000.0,"['Drama', 'Romance']",25643.0,Love Happens,7.8,"['Stuber Productions', 'Camp / Thompson Pictures', 'Universal Pictures', 'Relativity Media', 'Scion Films', 'Traveling Film Productions']",2009,36133014.0,109.0,Love Happens,5.9,399.0
0.0,"['Adventure', 'Comedy']",13532.0,Fanboys,12.727,"['The Weinstein Company', 'Third Rail Releasing']",2009,948753.0,90.0,Fanboys,6.2,513.0
14000000.0,"['Adventure', 'Action', 'Science Fiction', 'Thriller']",28510.0,Universal Soldier: Regeneration,8.461,"['Foresight Unlimited', 'Signature Entertainment', 'Baumgarten Management and Productions (BMP)', 'Unisol 3 Distribution']",2009,875386.0,97.0,Universal Soldier: Regeneration,5.4,207.0
2900000.0,"['Action', 'Comedy']",24804.0,Black Dynamite,6.624,"['Six Point Harness', 'Destination Films', 'Goliath Entertainment', 'Ars Nova']",2009,296557.0,90.0,Black Dynamite,7.3,342.0
15000000.0,"['Comedy', 'Drama']",25704.0,Post Grad,7.037000000000001,"['The Montecito Picture Company', 'Dune Entertainment', 'Cold Spring Pictures', 'Fox Atomic']",2009,6414729.0,89.0,Post Grad,5.0,185.0
20000000.0,"['Action', 'Thriller', 'Crime']",17134.0,12 Rounds,10.206,"['The Mark Gordon Company', 'Midnight Sun Pictures']",2009,17280326.0,108.0,12 Rounds,5.7,416.0
9000000.0,"['Comedy', 'Crime', 'Thriller']",12834.0,Leaves of Grass,6.294,"['Leaves Productions', 'Nu Image', 'Grand Army Entertainment', 'Class 5 Films', 'Langley Films', 'Millennium Films']",2009,985117.0,104.0,Leaves of Grass,6.0,243.0
33000000.0,"['Action', 'Horror', 'Mystery', 'Science Fiction', 'Thriller']",19898.0,Pandorum,14.735,"['Impact Pictures', 'Constantin Film', 'Studio Babelsberg', 'Summit Entertainment']",2009,20645327.0,108.0,Pandorum,6.5,1368.0
15000.0,"['Horror', 'Mystery']",23827.0,Paranormal Activity,11.695,"['Blumhouse Productions', 'Solana Films']",2009,193355800.0,86.0,Paranormal Activity,5.9,3125.0
50000000.0,"['Action', 'Thriller', 'Science Fiction']",18501.0,Gamer,10.699000000000002,"['Lakeshore Entertainment', 'Lionsgate']",2009,40828540.0,95.0,Gamer,5.7,1395.0
590235.0,"['Animation', 'Comedy', 'Drama']",24238.0,Mary and Max,10.538,['icon'],2009,1725381.0,92.0,Mary and Max,7.9,1086.0
15000000.0,"['Drama', 'Thriller', 'Mystery']",28211.0,Chloe,9.56,"['Outpost Studios', 'StudioCanal', 'The Montecito Picture Company']",2009,8459458.0,96.0,Chloe,5.9,1048.0
70000000.0,"['Science Fiction', 'Family', 'Comedy', 'Adventure', 'Animation']",16866.0,Planet 51,11.165,"['Ilion Animation Studios', 'Hand Made Films']",2009,104945765.0,91.0,Planet 51,5.7,1240.0
0.0,"['Drama', 'Action', 'Comedy', 'Thriller', 'Crime']",26715.0,Bitch Slap,8.119,"['Bombshell Pictures', 'IM Global']",2009,199436.0,109.0,Bitch Slap,4.8,163.0
70000000.0,"['Adventure', 'Drama', 'History']",26428.0,Agora,13.259,"['Instituto de la Cinematografía y de las Artes Audiovisuales', 'Himenóptero', 'Mod Producciones', 'Telecinco Cinema']",2009,39041505.0,127.0,Agora,6.9,837.0
8000000.0,"['Action', 'Thriller', 'Crime']",22821.0,The Boondock Saints II: All Saints Day,10.095,"['Stage 6 Films', 'Chris Brinker Productions']",2009,10629321.0,118.0,The Boondock Saints II: All Saints Day,6.0,444.0
20000000.0,"['Drama', 'Thriller']",17335.0,Obsessed,9.097,"['Screen Gems', 'Sony Pictures']",2009,73830340.0,108.0,Obsessed,5.6,345.0
35000000.0,"['Drama', 'History', 'Romance']",18320.0,The Young Victoria,10.944,['GK Films'],2009,31878891.0,105.0,The Young Victoria,7.2,621.0
50000000.0,"['Drama', 'Comedy']",18947.0,The Boat That Rocked,10.799,"['Universal Pictures', 'Working Title Films', 'Medienproduktion Prometheus Filmgesellschaft', 'Portobello Studios', 'Tightrope Pictures', 'StudioCanal']",2009,36348784.0,135.0,The Boat That Rocked,7.3,1364.0
80000000.0,"['Crime', 'Drama', 'History']",11322.0,Public Enemies,15.197,"['Universal Pictures', 'Relativity Media', 'Forward Pass', 'Misher Films', 'Tribeca Productions', 'Appian Way', 'Dentsu']",2009,214104620.0,140.0,Public Enemies,6.6,2603.0
16000000.0,"['Comedy', 'Horror']",19994.0,Jennifer's Body,14.575,"['Fox Atomic', 'Dune Entertainment']",2009,31556061.0,100.0,Jennifer's Body,5.4,1937.0
6500000.0,['Drama'],28089.0,The Messenger,8.452,['Oscilloscope'],2009,1521261.0,113.0,The Messenger,6.7,235.0
0.0,"['Comedy', 'Drama', 'Romance']",4475.0,The Private Lives of Pippa Lee,7.041,"['Elevation Filmworks', 'Grand Army Entertainment']",2009,2770941.0,98.0,The Private Lives of Pippa Lee,5.9,112.0
0.0,"['Comedy', 'Crime', 'Drama']",15670.0,Madea Goes to Jail,8.017000000000001,"['Lions Gate Films', 'Tyler Perry Studios']",2009,90508336.0,103.0,Madea Goes to Jail,6.5,92.0
12000000.0,"['Drama', 'Romance']",38448.0,Ondine,6.36,"['Start Motion Pictures', 'Wayfare Entertainment', 'Octagon Films', 'Little Wave Productions', 'RTÉ', 'Screen Ireland']",2009,1644755.0,111.0,Ondine,6.4,173.0
15000000.0,"['Comedy', 'Drama', 'Romance']",36691.0,Solitary Man,8.142999999999999,"['Paul Schiff Productions', 'Smartest Man Productions', 'Millennium Films']",2009,5024782.0,90.0,Solitary Man,5.7,146.0
175000000.0,"['Animation', 'Family', 'Adventure', 'Science Fiction']",15512.0,Monsters vs Aliens,14.104,['DreamWorks Animation'],2009,381509870.0,94.0,Monsters vs Aliens,6.1,2912.0
22000000.0,"['Drama', 'Comedy', 'Crime']",11323.0,The Informant!,7.78,"['Jaffe / Braunstein Enterprise', 'Participant Media', 'Groundswell Productions', 'Section Eight', 'Warner Bros. Pictures']",2009,35424826.0,108.0,The Informant!,6.2,522.0
10000000.0,['Drama'],25793.0,Precious,8.323,['Smokewood Entertainment Group'],2009,47536959.0,110.0,Precious,7.2,903.0
20000000.0,"['Crime', 'Drama', 'Horror', 'Mystery', 'Thriller']",18476.0,Horsemen,8.984,"['Mandate Pictures', 'Platinum Dunes', 'Radar Pictures']",2009,1017401.0,90.0,Horsemen,5.7,248.0
25000000.0,"['Drama', 'Crime']",11699.0,The Bad Lieutenant: Port of Call - New Orleans,10.92,"['Nu Image', 'Edward R. Pressman Film', 'Saturn Films', 'Polsky Films', 'Osiris Productions', 'Lieutenant Productions', 'Millennium Films']",2009,10589102.0,122.0,The Bad Lieutenant: Port of Call - New Orleans,6.1,603.0
0.0,['Comedy'],19833.0,In the Loop,5.721,"['Aramid Entertainment Fund', 'BBC Films']",2009,6149791.0,106.0,In the Loop,7.2,346.0
0.0,['Documentary'],23128.0,The Cove,11.285,"['Quickfire Films', 'Diamond Docs', 'SkyFish Films', 'Oceanic Preservation Society', 'Participant Media']",2009,1162422.0,92.0,The Cove,8.1,371.0
10000000.0,"['Comedy', 'Romance', 'Drama']",20178.0,World's Greatest Dad,9.283,"['Magnolia Pictures', 'Jerkschool Productions']",2009,295750.0,99.0,World's Greatest Dad,6.5,324.0
105000000.0,"['Romance', 'Family', 'Animation']",10198.0,The Princess and the Frog,17.545,"['Walt Disney Pictures', 'Walt Disney Animation Studios']",2009,270997378.0,97.0,The Princess and the Frog,7.0,3155.0
4500000.0,"['Comedy', 'Drama']",39800.0,Life During Wartime,5.417000000000002,['Werc Werk Works'],2009,744816.0,97.0,Life During Wartime,6.3,53.0
38000000.0,"['Science Fiction', 'Action']",13455.0,Push,12.979,"['Summit Entertainment', 'Icon Productions', 'Infinity Features Entertainment']",2009,45465299.0,111.0,Push,6.0,1352.0
11000000.0,"['Horror', 'Mystery']",22804.0,Saw VI,13.683,"['Lionsgate', 'Twisted Pictures']",2009,68233629.0,96.0,Saw VI,6.2,1767.0
41000000.0,['Comedy'],16538.0,"I Love You, Man",10.640999999999998,"['The Montecito Picture Company', 'De Line Pictures', 'Bernard Gayle Productions']",2009,91636986.0,105.0,"I Love You, Man",6.5,1015.0
10000000.0,"['Animation', 'Action', 'Family', 'Science Fiction']",16577.0,Astro Boy,9.146,"['Summit Entertainment', 'Imagi Animation Studios', 'Tezuka Productions']",2009,19551067.0,94.0,Astro Boy,6.2,831.0
15000000.0,"['Drama', 'Romance']",22556.0,The Yellow Handkerchief,7.099,['area japan'],2009,317000.0,102.0,The Yellow Handkerchief,6.3,83.0
130000000.0,"['Action', 'Mystery', 'Science Fiction']",13183.0,Watchmen,16.471,"['DC Comics', 'Lawrence Gordon Productions', 'Legendary Entertainment', 'Warner Bros. Pictures', 'Cruel & Unusual Films', 'DC Entertainment', 'Paramount']",2009,185258983.0,163.0,Watchmen,7.3,5684.0
20000000.0,"['Action', 'Fantasy', 'Horror', 'Science Fiction']",19901.0,Daybreakers,13.094,"['Lionsgate', 'Pictures in Paradise', 'Pacific Film and Television Commission', 'Furst Films', 'Australian Film Finance Corporation']",2009,51416464.0,98.0,Daybreakers,6.2,1121.0
100000000.0,"['Adventure', 'Comedy', 'Science Fiction', 'Family']",18162.0,Land of the Lost,14.142,"['Universal Pictures', 'Relativity Media', 'Sid & Marty Krofft Pictures', 'Mosaic Media Group']",2009,68688831.0,102.0,Land of the Lost,5.4,730.0
16000000.0,"['Horror', 'Thriller', 'Mystery']",13788.0,The Unborn,11.785,"['Rogue Pictures', 'Platinum Dunes', 'Phantom Four', 'Relativity Media']",2009,76514050.0,87.0,The Unborn,5.1,804.0
20000000.0,['Comedy'],17927.0,Fired Up!,7.684,"['Weinstock Productions', 'Screen Gems', 'Moving Pictures, DPI', 'Gross Entertainment']",2009,18599102.0,90.0,Fired Up!,6.0,350.0
0.0,"['Horror', 'Mystery', 'Thriller']",16167.0,From Within,6.334,['Burgundy Films'],2009,66456.0,89.0,From Within,5.7,81.0
40000000.0,"['Action', 'Thriller']",22832.0,Ninja Assassin,9.985,"['Legendary Entertainment', 'Dark Castle Entertainment', 'Silver Pictures', 'Anarchos Productions', 'Rocklock Films', 'Studio Babelsberg', 'Warner Bros. Pictures', 'Deutscher Filmförderfonds', 'Medienboard Berlin-Brandenburg']",2009,60462347.0,99.0,Ninja Assassin,6.2,700.0
0.0,"['Drama', 'Romance']",14326.0,Nights in Rodanthe,8.818999999999997,"['Village Roadshow Pictures', 'Di Novi Pictures', 'Warner Bros. Pictures']",2008,84375061.0,97.0,Nights in Rodanthe,6.2,352.0
20000000.0,"['Adventure', 'Comedy', 'Family', 'Romance']",14405.0,Beverly Hills Chihuahua,10.06,"['Walt Disney Pictures', 'Smart Entertainment', 'Mandeville Films']",2008,149281606.0,91.0,Beverly Hills Chihuahua,4.9,561.0
0.0,"['Action', 'Crime', 'Drama']",15801.0,What Doesn't Kill You,7.494,['Yari Film Group'],2008,44872.0,100.0,What Doesn't Kill You,6.3,87.0
35000000.0,"['Drama', 'Romance']",12184.0,The Other Boleyn Girl,15.255,"['Scott Rudin Productions', 'Columbia Pictures', 'Focus Features', 'BBC Films', 'Relativity Media', 'Ruby Films']",2008,78269970.0,115.0,The Other Boleyn Girl,6.6,1192.0
24000000.0,['Comedy'],10358.0,Zack and Miri Make a Porno,12.251,"['Blue Askew', 'View Askew Productions', 'The Weinstein Company']",2008,42105111.0,102.0,Zack and Miri Make a Porno,6.2,1361.0
3500000.0,"['Action', 'Adventure', 'Animation', 'Science Fiction', 'Family']",14011.0,Justice League: The New Frontier,9.204,"['Warner Bros. Animation', 'DC Entertainment', 'DC Comics']",2008,5231128.0,75.0,Justice League: The New Frontier,6.7,234.0
30000000.0,"['Drama', 'Mystery', 'Science Fiction', 'Thriller']",8836.0,The X Files: I Want to Believe,8.619,"['Ten Thirteen Productions', 'Dune Entertainment III', 'Crying Box Productions', '20th Century Fox']",2008,68369434.0,104.0,The X Files: I Want to Believe,5.6,877.0
40000000.0,"['Comedy', 'Romance']",10761.0,Made of Honor,10.703,"['Columbia Pictures', 'Original Film']",2008,84601681.0,101.0,Made of Honor,6.3,987.0
2000000.0,"['Comedy', 'Horror']",13121.0,Teeth,9.477,"['Teeth', 'Pierpoline Films']",2008,2340110.0,94.0,Teeth,5.2,401.0
0.0,"['Drama', 'Comedy']",10503.0,Happy-Go-Lucky,6.501,['Thin Man Films'],2008,18130888.0,118.0,Happy-Go-Lucky,6.5,231.0
0.0,"['Drama', 'History']",10360.0,Hunger,8.466000000000001,['Blast! Films'],2008,2724474.0,96.0,Hunger,7.3,629.0
60000000.0,"['Comedy', 'Family']",14306.0,Marley & Me,9.45,"['Sunswept Entertainment', 'Dune Entertainment III']",2008,242717113.0,115.0,Marley & Me,7.2,3042.0
52000000.0,"['Comedy', 'Romance']",11631.0,Mamma Mia!,15.822,"['Littlestar', 'Playtone', 'Internationale Filmproduktion Richter']",2008,609841637.0,108.0,Mamma Mia!,6.9,4198.0
80000000.0,"['Fantasy', 'Comedy', 'Family', 'Romance']",10202.0,Bedtime Stories,11.101,"['Walt Disney Pictures', 'Happy Madison Productions', 'Gunn Films']",2008,212874442.0,99.0,Bedtime Stories,6.0,1873.0
80000000.0,"['Comedy', 'Romance', 'Drama']",12193.0,Four Christmases,7.194,"['Ott Medien', 'New Line Cinema', 'Spyglass Entertainment', 'Wild West Picture Show Productions', 'Type A Films']",2008,163733697.0,88.0,Four Christmases,5.6,642.0
0.0,"['Drama', 'Romance']",31216.0,I Can't Think Straight,9.528,['Enlightenment Productions'],2008,40945.0,80.0,I Can't Think Straight,7.6,110.0
20000000.0,"['Comedy', 'Drama', 'Romance']",13971.0,Wild Child,10.796,"['Universal Pictures', 'Relativity Media', 'Working Title Films', 'StudioCanal']",2008,21972336.0,98.0,Wild Child,6.7,1159.0
40000000.0,['Drama'],14325.0,The Express,8.413,"['Davis Entertainment', 'Relativity Media', 'IDEA Filmproduktions', 'Universal Pictures']",2008,9793496.0,130.0,The Express,7.1,131.0
25000000.0,"['Drama', 'Mystery', 'Thriller', 'Romance']",13944.0,Passengers,7.438,"['TriStar Pictures', 'Mandate Pictures', 'Persistent Entertainment', 'Intuition Films', 'Senator International']",2008,2000000.0,93.0,Passengers,5.9,392.0
30000000.0,"['Adventure', 'Fantasy', 'Drama']",14784.0,The Fall,10.731,"['Absolute Entertainment', 'Googly Films', 'Deep Films', 'Tree Top Films Inc.', 'RadicalMedia']",2008,3669465.0,117.0,The Fall,7.7,738.0
85000000.0,"['Fantasy', 'Horror']",11253.0,Hellboy II: The Golden Army,14.885,"['Universal Pictures', 'Dark Horse Entertainment', 'Internationale Filmproduktion Eagle', 'Mid Atlantic Films', 'Relativity Media', 'Lawrence Gordon Productions']",2008,160388063.0,120.0,Hellboy II: The Golden Army,6.7,3225.0
10800000.0,"['Horror', 'Thriller', 'Crime']",11917.0,Saw V,13.799,"['Lionsgate', 'Twisted Pictures']",2008,113857533.0,95.0,Saw V,6.2,1939.0
0.0,"['Crime', 'Drama', 'Thriller']",16164.0,Killshot,6.017,"['The Weinstein Company', 'FilmColony', 'Lawrence Bender Productions']",2008,2960993.0,95.0,Killshot,5.8,141.0
20000000.0,"['Drama', 'Mystery']",14359.0,Doubt,13.262,"['Scott Rudin Productions', 'Goodspeed Productions']",2008,50907234.0,104.0,Doubt,7.2,1003.0
50000.0,"['Horror', 'Science Fiction', 'Thriller']",13059.0,The Signal,6.858,"['Pop Films', 'Shoreline Entertainment']",2008,249905.0,103.0,The Signal,6.0,158.0
92000000.0,"['Action', 'Comedy', 'Adventure', 'War']",7446.0,Tropic Thunder,13.502,"['Goldcrest Pictures', 'Internationale Filmproduktion Stella-del-Sud Second', 'DreamWorks Pictures', 'Red Hour']",2008,195702811.0,107.0,Tropic Thunder,6.5,3550.0
32000000.0,"['Action', 'Drama', 'History', 'War']",13813.0,Defiance,11.362,"['Paramount Vantage', 'Grosvenor Park Productions', 'Bedford Falls Company, The', 'Defiance Productions', 'Pistachio Pictures']",2008,51155219.0,137.0,Defiance,6.8,1064.0
0.0,['Drama'],13793.0,Flashbacks of a Fool,5.4060000000000015,"['Left Turn Films', 'Ugly Duckling Films', 'Miramax']",2008,1107542.0,110.0,Flashbacks of a Fool,6.7,75.0
0.0,['Comedy'],14220.0,Strange Wilderness,5.943,"['Happy Madison Productions', 'Pelican Productions LLC', 'Paramount']",2008,6575282.0,87.0,Strange Wilderness,5.0,131.0
15000000.0,"['Drama', 'Romance']",5038.0,Vicky Cristina Barcelona,10.988,"['The Weinstein Company', 'Gravier Productions', 'Antena 3 Films', 'Antena 3 Televisión', 'Mediapro', 'Televisió de Catalunya']",2008,96408652.0,96.0,Vicky Cristina Barcelona,6.8,2283.0
6000000.0,"['Drama', 'Romance']",12163.0,The Wrestler,11.553,"['Wild Bunch', 'Top Rope', 'Saturn Films', 'Protozoa Pictures']",2008,44703995.0,109.0,The Wrestler,7.5,2095.0
60000000.0,"['Adventure', 'Animation', 'Family']",10199.0,The Tale of Despereaux,10.28,['Larger Than Life Productions'],2008,86947965.0,93.0,The Tale of Despereaux,5.8,535.0
0.0,"['Action', 'Thriller']",13300.0,Hell Ride,6.211,['Dimension Films'],2008,194287.0,84.0,Hell Ride,5.7,113.0
60000000.0,"['Comedy', 'Science Fiction', 'Adventure', 'Family']",11260.0,Meet Dave,7.925,"['Dune Entertainment', 'Regency Enterprises', 'Guy Walks into a Bar Productions', 'Deep River Productions', 'Friendly Films (II)', '20th Century Fox']",2008,50650079.0,90.0,Meet Dave,5.2,845.0
25000000.0,"['Romance', 'Comedy']",12620.0,The House Bunny,11.357,"['Alta Loma Entertainment', 'Columbia Pictures', 'Relativity Media', 'Happy Madison Productions']",2008,70442940.0,97.0,The House Bunny,5.6,1245.0
500000.0,['Drama'],14438.0,Fireproof,8.72,"['Sherwood Pictures', 'Samuel Goldwyn Films', 'Affirm Films', 'Carmel Entertainment', 'Provident Films', 'Kendrick Brothers']",2008,33456317.0,122.0,Fireproof,7.1,260.0
145000000.0,"['Adventure', 'Action', 'Fantasy']",1735.0,The Mummy: Tomb of the Dragon Emperor,19.009,"['Universal Pictures', 'China Film Co-Production Corporation', 'Relativity Media', 'Alphaville Films', 'Sommers Company, The']",2008,401128639.0,112.0,The Mummy: Tomb of the Dragon Emperor,5.4,2851.0
70000000.0,"['Action', 'Drama', 'Thriller']",12113.0,Body of Lies,12.592,"['Scott Free Productions', 'De Line Pictures', 'Warner Bros. Pictures']",2008,113280098.0,128.0,Body of Lies,6.6,1715.0
20000000.0,"['Action', 'Crime', 'Drama', 'Thriller']",1266.0,Street Kings,11.213,"['Fox Searchlight Pictures', 'Regency Enterprises', 'Dune Entertainment III', 'Emmett Furla Oasis Films', 'Yari Film Group (YFG)']",2008,65569869.0,109.0,Street Kings,6.5,746.0
15000000.0,"['Thriller', 'Crime', 'Mystery']",6687.0,Transsiberian,10.919,"['Lithuanian Film Studio', 'Scout Productions', 'Filmax International', 'Canal+ España', 'Filmax Group', 'Castelao Producciones', 'Universum Film (UFA)', 'Future Films', 'Telecinco Cinema']",2008,5926410.0,111.0,Transsiberian,6.4,372.0
11500000.0,"['Drama', 'Thriller']",14637.0,Nothing But the Truth,10.895,"['Battleplan Productions', 'Yari Film Group']",2008,186702.0,108.0,Nothing But the Truth,7.1,252.0
45000000.0,"['Action', 'Thriller', 'Science Fiction']",10483.0,Death Race,16.453,"['Impact Pictures', 'Universal Pictures', 'Relativity Media', 'Cruise/Wagner Productions', 'H2S2 Filmproduktionsgesellschaft', 'Scion Films']",2008,73762516.0,105.0,Death Race,6.1,2293.0
60000000.0,"['Adventure', 'Family', 'Fantasy']",2309.0,Inkheart,12.354,"['New Line Cinema', 'Internationale Filmproduktion Blackbird Erste']",2008,57490374.0,106.0,Inkheart,6.2,1364.0
0.0,"['Drama', 'Romance']",14054.0,Snow Angels,5.897,['Crossroads Films'],2008,414404.0,106.0,Snow Angels,6.5,80.0
30000000.0,"['Action', 'Thriller', 'Science Fiction']",13460.0,Doomsday,9.065,"['Rogue Pictures', 'Intrepid Pictures', 'Crystal Sky Pictures', 'Scion Films', 'Moonlighting Films', 'Internationale Filmproduktion Blackbird Dritte']",2008,22211426.0,108.0,Doomsday,5.8,655.0
45000000.0,"['Action', 'Crime', 'Thriller']",13184.0,Bangkok Dangerous,14.081,"['Virtual Studios', 'Saturn Films', 'International Production Company', 'Blue Star Pictures', 'Living Films', 'Bangkok Dangerous', 'GK Films']",2008,42487390.0,99.0,Bangkok Dangerous,5.1,613.0
30000000.0,"['Action', 'Adventure', 'Thriller', 'Crime']",13387.0,Transporter 3,17.090999999999998,"['Grive Productions', 'EuropaCorp', 'TF1 Films Production']",2008,108979549.0,104.0,Transporter 3,6.1,1999.0
185000000.0,"['Adventure', 'Action']",217.0,Indiana Jones and the Kingdom of the Crystal Skull,20.556,"['Paramount', 'Lucasfilm']",2008,786636033.0,122.0,Indiana Jones and the Kingdom of the Crystal Skull,5.9,5067.0
6000000.0,['Drama'],13990.0,The Wackness,5.722,"['SBK Pictures', 'Occupant Entertainment']",2008,2899975.0,99.0,The Wackness,6.4,172.0
0.0,"['Animation', 'Family']",14613.0,Next Avengers: Heroes of Tomorrow,7.741,['Marvel Animation'],2008,3800000.0,78.0,Next Avengers: Heroes of Tomorrow,6.2,93.0
0.0,"['Comedy', 'Romance']",14940.0,Gigantic,5.561,"['Gigantic Movie', 'Epoch Films']",2008,165888.0,99.0,Gigantic,5.7,81.0
25000000.0,"['Adventure', 'Animation', 'Family']",13956.0,Fly Me to the Moon,7.189,"['uFilm', 'nWave Pictures', 'Illuminata Pictures', 'Le Tax Shelter du Gouvernement Fédéral de Belgique', 'Umedia']",2008,41412264.0,84.0,Fly Me to the Moon,4.3,97.0
20000000.0,"['History', 'Drama']",10139.0,Milk,9.249,"['Groundswell Productions', 'Jinks/Cohen Company']",2008,54586584.0,129.0,Milk,7.3,1296.0
20000000.0,"['Comedy', 'Fantasy', 'Romance']",12797.0,Ghost Town,7.206,"['Spyglass Entertainment', 'Pariah', 'DreamWorks Pictures']",2008,27074492.0,102.0,Ghost Town,6.4,523.0
0.0,['Drama'],10190.0,Towelhead,7.227,"['This Is That Productions', 'Your Face Goes Here Entertainment']",2008,367638.0,111.0,Towelhead,6.4,82.0
5000000.0,"['Comedy', 'Drama']",13090.0,Sunshine Cleaning,6.813,"['Overture Films', 'Back Lot Pictures', 'Big Beach']",2008,16174377.0,102.0,Sunshine Cleaning,6.6,451.0
27000000.0,"['Comedy', 'Romance', 'Drama']",13092.0,How to Lose Friends & Alienate People,11.822,"['UK Film Council', 'Intandem Films', 'Number 9 Films', 'Aramid Entertainment Fund', 'Lipsync Productions', 'Film4 Productions']",2008,17286299.0,110.0,How to Lose Friends & Alienate People,6.1,451.0
185000000.0,"['Drama', 'Action', 'Crime', 'Thriller']",155.0,The Dark Knight,29.006,"['DC Comics', 'Legendary Entertainment', 'Syncopy', 'Isobel Griffiths', 'DC Entertainment', 'Warner Bros. Pictures']",2008,1004558444.0,152.0,The Dark Knight,8.4,21095.0
20000000.0,"['Drama', 'Romance']",12568.0,Brideshead Revisited,6.822,"['BBC Films', 'Ecosse Films', 'HanWay Films', 'UK Film Council', '2 Entertain', 'Zak Productions', 'Brideshead Films', 'Mestiere Cinema']",2008,13204291.0,133.0,Brideshead Revisited,6.5,92.0
